
525145.1035	9523722.0787	272.7700
525145.3683	9523778.5513	280.8600
525145.3898	9523652.1940	266.2100
525145.5445	9523780.8180	280.8700
525146.3112	9523784.2806	280.6200
525146.3629	9523641.3346	265.8500
525147.0893	9523703.7820	270.0100
525147.6418	9523676.8673	268.8200
525147.7331	9523665.2731	268.3500
525147.9471	9523715.2496	271.3500
525148.4486	9523742.9528	279.8700
525148.5706	9523651.5715	266.1600
525149.7484	9523755.0216	280.8000
525150.5100	9523677.4279	268.9700
525150.5943	9523653.6777	266.2600
525150.7790	9523654.1131	266.3400
525150.8071	9523735.6167	274.6100
525151.3816	9523640.9690	266.1100
525151.5089	9523685.9910	269.2300
525151.7769	9523772.6475	280.8600
525152.1144	9523779.1765	280.6600
525152.1739	9523766.2061	280.6600
525152.4008	9523762.4447	280.5100
525153.0444	9523651.2647	266.3500
525153.6733	9523654.7337	266.4800
525154.4888	9523779.3685	280.5700
525154.6187	9523640.6156	265.6800
525154.6371	9523692.5652	269.6300
525155.2084	9523717.6775	273.3300
525155.9012	9523645.4891	266.0500
525155.9341	9523766.6605	280.5700
525156.0594	9523742.9929	279.9800
525156.1133	9523634.8617	265.8000
525156.3050	9523643.4867	265.7300
525156.3932	9523639.5497	265.9300
525156.6343	9523664.7931	268.3700
525156.8618	9523735.0424	275.1400
525157.0021	9523789.9945	280.4200
525157.0620	9523656.2152	266.6000
525157.1330	9523789.3032	279.1400
525157.1504	9523788.4543	280.2500
525157.1756	9523788.6214	280.4000
525157.2971	9523660.5056	267.8200
525157.9845	9523779.9773	279.4700
525158.0048	9523780.6304	279.4900
525158.1194	9523779.8561	280.4300
525158.1342	9523780.6967	280.2300
525158.4628	9523757.7580	280.1200
525159.0840	9523803.1520	297.0400
525159.6410	9523672.9887	268.9400
525159.6463	9523788.5897	280.1600
525159.6616	9523788.7589	280.3000
525160.2715	9523782.2506	280.4300
525160.3885	9523785.5735	280.2000
525160.6171	9523739.5860	279.6100
525160.8130	9523634.4612	265.6600
525161.2075	9523742.7537	279.8300
525161.4479	9523717.2616	273.7500
525161.5202	9523766.8212	279.6500
525161.5275	9523766.3109	279.6400
525161.5596	9523766.9274	280.3000
525161.6045	9523766.2125	280.1300
525161.6201	9523744.9938	280.5700
525162.4562	9523738.8620	279.4500
525162.8107	9523802.8529	297.0900
525163.5438	9523746.0282	280.6100
525163.9030	9523755.1691	279.9900
525164.3698	9523713.0826	271.7500
525164.5695	9523745.6997	280.5700
525164.6567	9523718.0748	273.7100
525164.8439	9523721.1704	273.5700
525164.8603	9523763.5052	279.9900
525165.0925	9523724.4777	273.5800
525165.9454	9523715.9898	274.1600
525166.0541	9523684.6141	269.4100
525166.0628	9523767.4010	280.2100
